Ticker;SimFinId;Currency;Fiscal Year;Fiscal Period;Report Date;Publish Date;Restated Date;Shares (Basic);Shares (Diluted);Revenue;Cost of Revenue;Gross Profit;Operating Expenses;Selling, General & Administrative;Research & Development;Depreciation & Amortization;Operating Income (Loss);Non-Operating Income (Loss);Interest Expense, Net;Pretax Income (Loss), Adj.;Abnormal Gains (Losses);Pretax Income (Loss);Income Tax (Expense) Benefit, Net;Income (Loss) from Continuing Operations;Net Extraordinary Gains (Losses);Net Income;Net Income (Common)
HRB;506954;USD;2019;FY;2019-04-30;2019-06-14;2021-06-15;205372000;206724000;3094881000;-1756922000;1337959000;-722167000;-722167000;;;615792000;-70632000;-87051000;545160000;;545160000;-99904000;445256000;-22747000;422509000;422509000
HRB;506954;USD;2020;FY;2020-05-01;2020-06-17;2020-06-17;196701000;198108000;2639720000;-1712276000;927444000;-744361000;-744361000;;;183083000;-80457000;-96094000;102626000;-106000000;-3374000;9530000;6156000;-13682000;-7526000;-7526000
HRB;506954;USD;2021;FY;2021-05-01;2021-04-15;2021-06-15;186832000;188777000;3413987000;-1842092000;1571895000;-802268000;-802268000;;;769627000;-100891000;-106870000;668736000;;668736000;-78524000;590212000;-6421000;583791000;583791000
HRB;506954;USD;2022;FY;2022-06-30;2022-08-16;2023-08-17;168519000;171435000;3463270000;-1881262000;1582008000;-837111000;-837111000;;;744897000;-85828000;-88282000;659069000;;659069000;-98423000;560646000;-6972000;553674000;553674000
HRC;357864;USD;2018;FY;2018-09-30;2018-11-19;2020-11-13;66234000;67612000;2848000000;-1453800000;1394200000;-920300000;-784700000;-135600000;;473900000;-92200000;-95000000;381700000;-184500000;197200000;55200000;252400000;;252400000;252400000
HRC;357864;USD;2019;FY;2019-09-30;2019-11-15;2021-11-12;66772000;67660000;2907300000;-1482300000;1425000000;-958100000;-818600000;-139500000;;466900000;-104200000;-89600000;362700000;-154100000;208600000;-56400000;152200000;;152200000;152200000
HRC;357864;USD;2020;FY;2020-09-30;2020-11-13;2021-11-12;66631000;67212000;2881000000;-1405900000;1475100000;-956900000;-820400000;-136500000;;518200000;-80900000;-74000000;437300000;-166100000;271200000;-48200000;223000000;;223000000;223000000
HRC;357864;USD;2021;FY;2021-09-30;2021-11-12;2021-11-12;66204000;66847000;3018700000;-1430600000;1588100000;-1031900000;-887000000;-144900000;;556200000;-87599999;-65599999;468600001;-165800000;302800001;-54300000;248500001;;248500001;248500001
HRI;535488;USD;2018;FY;2018-12-31;2019-02-28;2021-02-18;28400000;28900000;1976700000;-1454700000;522000000;-311300000;-311300000;;;210700000;-136800000;-137000000;73900000;-5100000;68800000;300000;69100000;;69100000;69100000
HRI;535488;USD;2019;FY;2019-12-31;2020-02-27;2022-02-10;28700000;29100000;1999000000;-1456699999;542300001;-294800000;-294800000;;;247500001;-171100000;-173500000;76400001;-12800000;63600001;-16100000;47500001;;47500001;47500001
HRI;535488;USD;2020;FY;2020-12-31;2021-02-18;2023-02-14;29100000;29400000;1781300000;-1254700000;526600000;-319900000;-257400000;;-62500000;206700000;-97200000;-92600000;109500000;-15400000;94100000;-20400000;73700000;;73700000;73700000
HRI;535488;USD;2021;FY;2021-12-31;2022-02-10;2024-02-13;29600000;30500000;2073000000;-1317000000;756000000;-378000000;-310000000;;-68000000;378000000;-87000000;-86000000;291000000;;291000000;-67000000;224000000;;224000000;224000000
HRI;535488;USD;2022;FY;2022-12-31;2023-02-14;2024-02-13;29600000;30200000;2740000000;-1675000000;1065000000;-506000000;-411000000;;-95000000;559000000;-125000000;-122000000;434000000;;434000000;-104000000;330000000;;330000000;330000000
HRL;375369;USD;2018;FY;2018-10-31;2018-12-07;2020-12-04;530742000;543869000;9545700000;-7566227000;1979473000;-841205000;-841205000;;;1138268000;60295000;1323000;1198563000;-17279000;1181284000;-168702000;1012582000;;1012140000;1012140000
HRL;375369;USD;2019;FY;2019-10-31;2019-12-06;2021-12-10;534578000;545232000;9497317000;-7612669000;1884648000;-727584000;-727584000;;;1157064000;52651000;13450000;1209715000;;1209715000;-230567000;979148000;;978806000;978806000
HRL;375369;USD;2020;FY;2020-10-31;2020-12-04;2022-12-06;538007000;546592000;9608462000;-7782498000;1825964000;-761315000;-761315000;;;1064649000;50099000;14527000;1114748000;;1114748000;-206393000;908355000;;908083000;908083000
HRL;375369;USD;2021;FY;2021-10-31;2021-12-10;2023-12-06;540618000;547684000;11386189000;-9458283000;1927906000;-853071000;-853071000;;;1074835000;51334000;3571000;1126169000;;1126169000;-217029000;909140000;;908839000;908839000
HRL;375369;USD;2022;FY;2022-10-31;2022-12-06;2023-12-06;544918000;549566000;12458806000;-10294120000;2164686000;-879265000;-879265000;;;1285421000;-7318000;-34503000;1278103000;;1278103000;-277877000;1000226000;;999987000;999987000
HRMY;11795014;USD;2019;FY;2019-12-31;2020-03-24;2022-02-28;30212959;30212959;5995000;-1577000;4418000;-150322000;-80727000;-69595000;;-145904000;-6073000;-6073000;-151977000;;-151977000;;-151977000;;-151977000;-187208000
HRMY;11795014;USD;2020;FY;2020-12-31;2021-03-25;2023-02-21;25772419;25772419;159742000;-27738000;132004000;-115018000;-95570000;-19448000;;16986000;-31291000;-28220000;-14305000;-22639000;-36944000;;-36944000;;-36944000;-63848000
HRMY;11795014;USD;2021;FY;2021-12-31;2022-02-28;2024-02-22;57531540;59205213;305440000;-55518000;249922000;-162394000;-132027000;-30367000;;87528000;-23954000;-23970000;63574000;-26146000;37428000;-2831000;34597000;;34597000;34597000
HRMY;11795014;USD;2022;FY;2022-12-31;2023-02-21;2024-02-22;59173121;61097045;437855000;-83481000;354374000;-234188000;-163302000;-70886000;;120186000;-15500000;-15669000;104686000;;104686000;76782000;181468000;;181468000;181468000
HROW;1154965;USD;2018;FY;2018-12-31;2019-03-12;2020-03-13;21917570;23812045;41372000;-16521000;24851000;-30068000;-29243000;-825000;;-5217000;-2625000;-2728000;-7842000;22467000;14625000;;14625000;;14625000;14625000
HROW;1154965;USD;2019;FY;2019-12-31;2020-03-13;2021-03-08;25323159;26466098;51165000;-16749000;34416000;-35171000;-33088000;-2083000;;-755000;-1870000;-2500000;-2625000;2508000;-117000;-8000;-125000;;168000;168000
HROW;1154965;USD;2020;FY;2020-12-31;2021-03-08;2022-03-10;25895352;25895352;48871000;-14463000;34408000;-33660000;-31247000;-2413000;;748000;-7055000;-2236000;-6307000;2892000;-3415000;-4000;-3419000;;-3357000;-3357000
HROW;1154965;USD;2021;FY;2021-12-31;2022-03-10;2023-03-23;27112531;27112531;72476000;-18214000;54262000;-52399000;-41315000;-11084000;;1863000;-10573000;-5436000;-8710000;-9164000;-17874000;-133000;-18007000;;-18007000;-18479000
HROW;1154965;USD;2022;FY;2022-12-31;2023-03-23;2024-03-19;27460968;27460968;88595000;-25383000;63212000;-61293000;-58243000;-3050000;;1919000;-18275000;-7244000;-16356000;2345000;-14011000;-75000;-14086000;;-14086000;-14086000
HRT;1340571;USD;2020;FY;2020-12-31;2021-03-22;2023-03-10;79390513;79390513;540224000;-301845000;238379000;-250511000;-173579000;;-76932000;-12132000;-76007000;-75118000;-88139000;;-88139000;-3938000;-92077000;;-92077000;-92077000
HRT;1340571;USD;2021;FY;2021-12-31;2022-03-22;2024-03-12;60821472;60821472;730056000;-406671000;323385000;-266655000;-188298000;;-78357000;56730000;-75347000;-74815000;-18617000;;-18617000;-2686000;-21303000;;-21303000;-21303000
HRT;1340571;USD;2022;FY;2022-12-31;2023-03-10;2024-03-12;79344547;79443263;806668000;-435740000;370928000;-272812000;-200853000;;-71959000;98116000;-32594000;-32122000;65522000;;65522000;79052000;144574000;;144574000;144574000
HRTX;9075766;USD;2018;FY;2018-12-31;2019-02-22;2021-02-24;73193000;73193000;77474000;-27512000;49962000;-233899000;-93867000;-140032000;;-183937000;5097000;3293000;-178840000;;-178840000;;-178840000;;-178840000;-178840000
HRTX;9075766;USD;2019;FY;2019-12-31;2020-03-02;2022-02-28;81779000;81779000;145968000;-61619000;84349000;-295043000;-127661000;-167382000;;-210694000;5945000;5787000;-204749000;;-204749000;;-204749000;;-204749000;-204749000
HRTX;9075766;USD;2020;FY;2020-12-31;2021-02-24;2022-02-28;90774000;90774000;88638000;-36189000;52449000;-280612000;-106079000;-174533000;;-228163000;885000;1732000;-227278000;;-227278000;;-227278000;;-227278000;-227278000
HRTX;9075766;USD;2021;FY;2021-12-31;2022-02-28;2023-03-29;98471000;98471000;86346000;-46021000;40325000;-258153000;-127332000;-130821000;;-217828000;-2855000;-1977000;-220683000;;-220683000;;-220683000;;-220683000;-220683000
HRTX;9075766;USD;2022;FY;2022-12-31;2023-03-29;2024-03-12;108876000;108876000;107672000;-54874000;52798000;-227456000;-119950000;-107506000;;-174658000;-7366000;-836000;-182024000;;-182024000;;-182024000;;-182024000;-182024000
HRZN;11818104;USD;2019;FY;2019-12-31;2020-03-03;2022-03-01;13478234;13478234;43108000;;;-22416000;-968000;;;20692000;3201000;;23893000;-4395000;19498000;;19498000;;19498000;19498000
HSAQ;15585640;USD;2021;FY;2021-12-31;2022-03-31;2023-01-25;20450000;20450000;120000;;;274756;274756;;;394756;-16003;-16003;378753;;378753;;378753;;378753;378753
HSAQ;15585640;USD;2022;FY;2022-12-31;2023-01-25;2024-03-27;14988584;14988584;3533000;-211000;3322000;-35979000;-14034000;-21945000;;-32657000;50000;50000;-32607000;-1001000;-33608000;;-33608000;;-33608000;-33608000
HSC;7962722;USD;2018;FY;2018-12-31;2019-02-21;2021-02-25;80716000;83595000;1347672000;-1012540000;335132000;-204437000;-202713000;-3925000;;130695000;-15919000;-19376000;114776000;-1127000;113649000;-5499000;108534000;36479000;137057000;137057000
HSC;7962722;USD;2019;FY;2019-12-31;2020-02-21;2022-02-24;79632000;81375000;1204369000;-930097000;274272000;-197869000;-205177000;-886000;;76403000;-37634000;-32078000;38769000;-7704000;31065000;-12728000;18610000;493608000;503919000;503919000
HSC;7962722;USD;2020;FY;2020-12-31;2021-02-25;2023-03-01;78939000;78939000;1534033000;-1242291000;291742000;-295048000;-284442000;-534000;;-3306000;-48994000;-56067000;-52300000;-1920000;-54220000;8673000;-45361000;23386000;-26341000;-26341000
HSDT;9076177;USD;2018;FY;2018-12-31;2019-03-14;2020-03-12;13020;13020;478000;;;-27153000;-17214000;-9939000;;-26675000;1629000;;-25046000;-3577000;-28623000;;-28623000;;-28623000;-28623000
HSDT;9076177;USD;2019;FY;2019-12-31;2020-03-12;2021-03-10;15058;15058;1496000;-846000;650000;-24646000;-16521000;-8061000;-64000;-23996000;102000;;-23894000;14113000;-9781000;;-9781000;;-9781000;-9781000
HSDT;9076177;USD;2020;FY;2020-12-31;2021-03-10;2022-03-14;23955;23955;661000;-388000;273000;-14659000;-9714000;-4582000;-363000;-14386000;252000;;-14134000;4000;-14130000;;-14130000;;-14130000;-14130000
HSDT;9076177;USD;2021;FY;2021-12-31;2022-03-14;2023-03-09;49136;49136;522000;-298000;224000;-18366000;-12176000;-5990000;-200000;-18142000;10000;;-18132000;;-18132000;;-18132000;;-18132000;-18132000
HSDT;9076177;USD;2022;FY;2022-12-31;2023-03-09;2024-03-28;269943;269943;787000;-463000;324000;-15083000;-10640000;-4262000;-181000;-14759000;-1583000;-834000;-16342000;2270000;-14072000;;-14072000;;-14072000;-14072000
HSIC;378104;USD;2018;FY;2018-12-31;2019-02-20;2021-05-07;152656000;153707000;9417603000;-6506856000;2910747000;-2217273000;-2217273000;;;693474000;-63783000;-60525000;629691000;-92855000;536836000;-107432000;450441000;111685000;535881000;535881000
HSIC;378104;USD;2019;FY;2019-12-31;2020-02-20;2022-02-15;147817000;149257000;9985803000;-6894917000;3090886000;-2357920000;-2357920000;;;732966000;-37954000;-35035000;695012000;172064000;867076000;-159515000;725461000;-6323000;694734000;694734000
HSIC;378104;USD;2020;FY;2020-12-31;2021-02-06;2022-02-15;149257000;149257000;10119141000;-7304913000;2814228000;-2246832000;-2246832000;;;567396000;-35408000;-31535000;531988000;-30521000;501467000;-95374000;418437000;986000;403794000;403794000
HSIC;378104;USD;2021;FY;2021-12-31;2022-02-15;2022-02-15;140090889;141772781;12401021000;-8728770000;3672251000;-2812656000;-2812656000;;;859595000;-21108000;-21149000;838487000;-621000;837866000;-197349000;660526000;;631232000;631232000
HSII;727845;USD;2018;FY;2018-12-31;2019-02-26;2021-02-24;18917000;19532000;735655000;-506349000;229306000;-160449000;-140817000;;;68857000;1635000;1141000;70492000;;70492000;-21197000;49295000;;49295000;49295000
HSII;727845;USD;2019;FY;2019-12-31;2020-02-24;2022-02-28;19103000;19551000;725614000;-506165000;219449000;-151808000;-133118000;;;67641000;5778000;2880000;73419000;-4130000;69289000;-22420000;46869000;;46869000;46869000
HSII;727845;USD;2020;FY;2020-12-31;2021-02-24;2023-02-27;19301000;19301000;629370000;-454820000;174550000;-124737000;-116982000;;;49813000;4131000;204000;53944000;-85342000;-31398000;-6309000;-37707000;;-37707000;-37707000
HSII;727845;USD;2021;FY;2021-12-31;2022-02-28;2024-03-04;19569000;20240000;1008474000;-770196000;238278000;-136222000;-130749000;;;102056000;7765000;302000;109821000;-3792000;106029000;-33457000;72572000;;72572000;72572000
HSII;727845;USD;2022;FY;2022-12-31;2023-02-27;2024-03-04;19758000;20618000;1083586000;-808106000;275480000;-163214000;-132678000;-20414000;;112266000;2970000;5337000;115236000;;115236000;-35750000;79486000;;79486000;79486000
HSKA;1253403;USD;2018;FY;2018-12-31;2019-03-07;2021-02-26;7459000;7965000;127446000;-70808000;56638000;-52844000;-49510000;-3334000;;3794000;13000;13000;3807000;;3807000;2115000;5850000;;5850000;5850000
HSKA;1253403;USD;2019;FY;2019-12-31;2020-02-28;2022-02-28;7568000;7568000;122661000;-68212000;54449000;-54122000;-45882000;-8240000;;327000;-2910000;-2910000;-2583000;;-2583000;1446000;-1731000;;-1465000;-1465000
HSKA;1253403;USD;2020;FY;2020-12-31;2021-02-26;2023-02-28;9478000;9844000;197323000;-116033000;81290000;-89482000;-80710000;-8772000;;-8192000;-5601000;-5601000;-13793000;;-13793000;-239000;-14752000;;-14399000;-14399000
HSKA;1253403;USD;2021;FY;2021-12-31;2022-02-28;2023-02-28;10195000;10195000;253739000;-147945000;105794000;-106787000;-99805000;-6982000;;-993000;-2448000;-2448000;-3441000;;-3441000;3573000;-1148000;;-1148000;-1148000
HSKA;1253403;USD;2022;FY;2022-12-31;2023-02-28;2023-02-28;10390000;10390000;257307000;-146140000;111167000;-131465000;-111712000;-19753000;;-20298000;-1536000;-1536000;-21834000;;-21834000;3410000;-19889000;;-19889000;-19889000
HSON;15141555;USD;2018;FY;2018-12-31;2019-03-08;2020-03-31;3131000;3022000;66932000;-61803000;5129000;-10346000;-10330000;;-16000;-5217000;50000;298000;-5167000;;-5167000;-99000;-5266000;13133000;7867000;7867000
HSON;15141555;USD;2019;FY;2019-12-31;2020-03-31;2021-03-11;3131000;3131000;93811000;-86421000;7390000;-9051000;-8966000;;-85000;-1661000;279000;617000;-1382000;;-1382000;540000;-842000;-113000;-955000;-955000
HSON;15141555;USD;2020;FY;2020-12-31;2021-03-11;2022-03-11;2911000;2911000;101448000;-96341000;5107000;-7753000;-7574000;;-179000;-2646000;612000;149000;-2034000;1326000;-708000;-535000;-1243000;;-1243000;-1243000
HSON;15141555;USD;2021;FY;2021-12-31;2022-03-11;2023-04-14;2917000;3003000;169207000;-154088000;15119000;-10725000;-10128000;;-597000;4394000;-50000;33000;4344000;;4344000;-1117000;3227000;;3227000;3227000
HSON;15141555;USD;2022;FY;2022-12-31;2023-04-14;2024-03-14;3011000;3138000;200917000;-176080000;24837000;-15500000;-14122000;;-1378000;9337000;123000;83000;9460000;;9460000;-2331000;7129000;;7129000;7129000
HST;346970;USD;2018;FY;2018-12-31;2019-02-26;2021-02-25;739800000;740600000;5524000000;-3566000000;1958000000;-1435000000;;;-944000000;523000000;-131000000;-161000000;392000000;909000000;1301000000;-150000000;1151000000;;1087000000;1087000000
HST;346970;USD;2019;FY;2019-12-31;2020-02-25;2022-02-24;730000000;731000000;5469000000;-3527000000;1942000000;-1148000000;;;-676000000;794000000;-176000000;-190000000;618000000;344000000;962000000;-30000000;932000000;;920000000;920000000
HST;346970;USD;2020;FY;2020-12-31;2021-02-25;2023-02-22;705900000;705900000;1620000000;-1507000000;113000000;-1066000000;;;-665000000;-953000000;-216000000;-186000000;-1169000000;208000000;-961000000;220000000;-741000000;;-732000000;-732000000
HST;346970;USD;2021;FY;2021-12-31;2022-02-24;2024-02-28;710300000;710300000;2890000000;-1980000000;910000000;-1168000000;;;-762000000;-258000000;-158000000;-189000000;-416000000;314000000;-102000000;91000000;-11000000;;-11000000;-11000000
HST;346970;USD;2022;FY;2022-12-31;2023-02-22;2024-02-28;710300000;710300000;4907000000;-3053000000;1854000000;-1096000000;;;-664000000;758000000;-123000000;-126000000;635000000;34000000;669000000;-26000000;643000000;;633000000;633000000
HSTM;497494;USD;2018;FY;2018-12-31;2019-02-25;2021-02-26;32264000;32335000;231616000;-96014000;135602000;-120111000;-70145000;-25735000;-24231000;15491000;1084000;;16575000;;16575000;-3324000;13251000;0;13251000;13251000
HSTM;497494;USD;2019;FY;2019-12-31;2020-02-26;2022-02-28;32372000;32428000;254112000;-103890000;150222000;-135502000;-78524000;-29109000;-27869000;14720000;3209000;;17929000;;17929000;-3733000;14196000;0;14196000;14196000
HSTM;497494;USD;2020;FY;2020-12-31;2021-02-26;2023-02-28;31960000;31989000;244826000;-89332000;155494000;-139676000;-77182000;-32305000;-30189000;15818000;2005000;;17823000;;17823000;-3732000;14091000;;14091000;14091000
HSTM;497494;USD;2021;FY;2021-12-31;2022-02-28;2024-02-26;31558000;31684000;256712000;-91033000;165679000;-157624000;-79152000;-41659000;-36813000;8055000;-289000;;7766000;;7766000;-1921000;5845000;;5845000;5845000
HSTM;497494;USD;2022;FY;2022-12-31;2023-02-28;2024-02-26;30648000;30717000;266826000;-91143000;175683000;-163234000;-81012000;-44277000;-37945000;12449000;3136000;;15585000;;15585000;-3494000;12091000;;12091000;12091000
HSY;248677;USD;2018;FY;2018-12-31;2019-02-22;2021-02-17;419986000;421978000;7791069000;-4215744000;3575325000;-1951661000;-1874829000;;;1623664000;-213603000;-138837000;1410061000;;1410061000;-239010000;1171051000;;1177562000;1177562000
HSY;248677;USD;2019;FY;2019-12-31;2020-02-20;2022-02-18;418910000;542632000;7986252000;-4363774000;3622478000;-1905929000;-1905929000;;;1716549000;-215168000;-144125000;1501381000;-120597000;1380784000;-234032000;1146752000;;1149692000;1149692000
HSY;248677;USD;2020;FY;2020-12-31;2021-02-17;2023-02-17;416892000;540056000;8149719000;-4448450000;3701269000;-1890925000;-1890925000;;;1810344000;-287701000;-149374000;1522643000;-27646000;1494997000;-219584000;1275413000;;1278708000;1278708000
HSY;248677;USD;2021;FY;2021-12-31;2022-02-18;2024-02-20;416892000;416892000;8971337000;-4922739000;4048598000;-2001351000;-2001351000;;;2047247000;-246498000;-127417000;1800749000;-3525000;1797224000;-314405000;1482819000;;1477512000;1477512000
HSY;248677;USD;2022;FY;2022-12-31;2023-02-17;2024-02-20;206734000;207758000;10419294000;-5920509000;4498785000;-2236009000;-2236009000;;;2262776000;-343716000;-137557000;1919060000;-1989000;1917071000;-272254000;1644817000;;1644817000;1644817000
HT;949690;USD;2018;FY;2018-12-31;2019-02-27;2021-03-29;39383763;39383763;495063000;-140785000;354278000;-279004000;-26881000;;-89831000;75274000;-48194000;-48377000;27080000;-18448000;8632000;-267000;8365000;;9990000;-14184000
HT;949690;USD;2019;FY;2019-12-31;2020-02-25;2022-02-24;38907894;38907894;529960000;-146308000;383652000;-298669000;;;-96529000;84983000;-51845000;-51952000;33138000;-38893000;-5755000;-92000;-5847000;;-3669000;-27843000
HT;949690;USD;2020;FY;2020-12-31;2021-03-29;2023-02-23;38613563;38613563;176660000;-54986000;121674000;-206607000;;;-96958000;-84933000;-55206000;-51746000;-140139000;-36298000;-176437000;-11329000;-187766000;;-164989000;-189165000
